Make,Model,Engine Fuel Type,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,Performance,Compact,Coupe,1994,222.0,6.0,2.0,22,16,2009,2488
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,"Hatchback,Performance",Compact,2dr Hatchback,1994,300.0,6.0,2.0,22,16,2009,2683
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,Performance,Compact,Coupe,1995,300.0,6.0,2.0,22,16,2009,3049
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,Performance,Compact,Coupe,1995,222.0,6.0,2.0,22,17,2009,2774
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,Performance,Compact,Convertible,1995,222.0,6.0,2.0,22,17,2009,3101
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,Performance,Compact,Coupe,1996,300.0,6.0,2.0,22,16,2009,3510
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,Performance,Compact,Coupe,1996,222.0,6.0,2.0,22,17,2009,3107
Nissan,300ZX,regular unleaded,MANUAL,rear wheel drive,Performance,Compact,Convertible,1996,222.0,6.0,2.0,22,17,2009,3624
Mazda,323,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,1992,82.0,4.0,2.0,33,25,586,2000
Mazda,323,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,1993,82.0,4.0,2.0,33,25,586,2000
Mazda,323,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,1993,82.0,4.0,2.0,32,24,586,2000
Mazda,323,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,1994,82.0,4.0,2.0,33,25,586,2000
Mercedes-Benz,350-Class,diesel,AUTOMATIC,rear wheel drive,"Diesel,Luxury",Large,Sedan,1990,134.0,6.0,4.0,23,19,617,2144
Mercedes-Benz,350-Class,diesel,AUTOMATIC,rear wheel drive,"Diesel,Luxury",Large,Sedan,1991,134.0,6.0,4.0,23,19,617,2178
Nissan,350Z,regular unleaded,AUTOMATIC,rear wheel drive,High-Performance,Compact,Convertible,2007,306.0,6.0,2.0,23,17,2009,36550
Nissan,350Z,regular unleaded,AUTOMATIC,rear wheel drive,High-Performance,Compact,Coupe,2007,306.0,6.0,2.0,24,17,2009,30600
Nissan,350Z,regular unleaded,MANUAL,rear wheel drive,High-Performance,Compact,Coupe,2007,306.0,6.0,2.0,25,18,2009,27900
Nissan,350Z,regular unleaded,MANUAL,rear wheel drive,High-Performance,Compact,Convertible,2007,306.0,6.0,2.0,24,17,2009,40250
Nissan,350Z,regular unleaded,MANUAL,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2007,306.0,6.0,2.0,25,18,2009,38070
Nissan,350Z,regular unleaded,AUTOMATIC,rear wheel drive,High-Performance,Compact,Coupe,2008,306.0,6.0,2.0,24,17,2009,33840
Nissan,350Z,regular unleaded,MANUAL,rear wheel drive,High-Performance,Compact,Convertible,2008,306.0,6.0,2.0,24,17,2009,38630
Nissan,350Z,regular unleaded,AUTOMATIC,rear wheel drive,High-Performance,Compact,Convertible,2008,306.0,6.0,2.0,23,17,2009,39630
Nissan,350Z,regular unleaded,MANUAL,rear wheel drive,High-Performance,Compact,Coupe,2008,306.0,6.0,2.0,25,18,2009,36740
Nissan,350Z,regular unleaded,MANUAL,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2008,306.0,6.0,2.0,25,18,2009,38680
Nissan,350Z,regular unleaded,MANUAL,rear wheel drive,High-Performance,Compact,Convertible,2009,306.0,6.0,2.0,24,17,2009,41570
Nissan,350Z,regular unleaded,AUTOMATIC,rear wheel drive,High-Performance,Compact,Convertible,2009,306.0,6.0,2.0,23,17,2009,42570
Ferrari,360,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2002,400.0,8.0,2.0,15,10,2774,160829
Ferrari,360,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2002,400.0,8.0,2.0,15,10,2774,140615
Ferrari,360,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2002,400.0,8.0,2.0,15,10,2774,150694
Ferrari,360,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2002,400.0,8.0,2.0,15,10,2774,170829
Ferrari,360,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2003,400.0,8.0,2.0,15,10,2774,165986
Ferrari,360,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2003,400.0,8.0,2.0,15,10,2774,154090
Ferrari,360,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2003,400.0,8.0,2.0,15,10,2774,143860
Ferrari,360,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2003,400.0,8.0,2.0,15,10,2774,176287
Ferrari,360,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2004,400.0,8.0,2.0,15,10,2774,157767
Ferrari,360,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,2004,425.0,8.0,2.0,15,10,2774,187124
Ferrari,360,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2004,400.0,8.0,2.0,15,10,2774,147332
Ferrari,360,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2004,400.0,8.0,2.0,15,10,2774,169900
Ferrari,360,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2004,400.0,8.0,2.0,15,10,2774,180408
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2015,350.0,6.0,2.0,26,19,2009,46790
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,High-Performance,Compact,Convertible,2015,332.0,6.0,2.0,24,17,2009,48100
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,High-Performance,Compact,Coupe,2015,332.0,6.0,2.0,26,18,2009,29990
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,High-Performance,Compact,Convertible,2015,332.0,6.0,2.0,25,18,2009,41820
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,High-Performance,Compact,Coupe,2015,332.0,6.0,2.0,26,19,2009,31290
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2015,350.0,6.0,2.0,26,18,2009,45490
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,High-Performance,Compact,Convertible,2016,332.0,6.0,2.0,25,18,2009,41820
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,High-Performance,Compact,Convertible,2016,332.0,6.0,2.0,24,17,2009,48100
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2016,350.0,6.0,2.0,26,19,2009,43290
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,High-Performance,Compact,Coupe,2016,332.0,6.0,2.0,26,19,2009,39270
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2016,350.0,6.0,2.0,26,18,2009,41990
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,High-Performance,Compact,Coupe,2016,332.0,6.0,2.0,26,18,2009,29990
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,High-Performance,Compact,Coupe,2017,332.0,6.0,2.0,26,18,2009,37970
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,High-Performance,Compact,Coupe,2017,332.0,6.0,2.0,26,19,2009,38370
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2017,350.0,6.0,2.0,26,18,2009,45490
Nissan,370Z,premium unleaded (required),MANUAL,rear wheel drive,High-Performance,Compact,Convertible,2017,332.0,6.0,2.0,24,17,2009,45270
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,High-Performance,Compact,Convertible,2017,332.0,6.0,2.0,25,18,2009,46570
Nissan,370Z,premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,High-Performance",Compact,Coupe,2017,350.0,6.0,2.0,26,19,2009,46790
Mazda,3,regular unleaded,MANUAL,front wheel drive,Performance,Compact,Sedan,2015,184.0,4.0,4.0,37,25,586,25045
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,Performance,Compact,Sedan,2015,184.0,4.0,4.0,39,28,586,26095
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Sedan,2015,155.0,4.0,4.0,41,30,586,23795
Mazda,3,regular unleaded,MANUAL,front wheel drive,0,Compact,Sedan,2015,155.0,4.0,4.0,41,29,586,19595
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,"Hatchback,Performance",Compact,4dr Hatchback,2015,184.0,4.0,4.0,37,27,586,25395
Mazda,3,regular unleaded,MANUAL,front wheel drive,"Hatchback,Performance",Compact,4dr Hatchback,2015,184.0,4.0,4.0,35,26,586,25545
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,Hatchback,Compact,4dr Hatchback,2015,155.0,4.0,4.0,40,30,586,24295
Mazda,3,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,4dr Hatchback,2015,155.0,4.0,4.0,40,29,586,20095
Mazda,3,regular unleaded,MANUAL,front wheel drive,0,Compact,Sedan,2016,155.0,4.0,4.0,41,29,586,22545
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,0,Compact,Sedan,2016,155.0,4.0,4.0,41,30,586,21095
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,"Hatchback,Performance",Compact,4dr Hatchback,2016,184.0,4.0,4.0,37,27,586,25495
Mazda,3,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,4dr Hatchback,2016,155.0,4.0,4.0,40,29,586,20745
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,Hatchback,Compact,4dr Hatchback,2016,155.0,4.0,4.0,40,30,586,24295
Mazda,3,regular unleaded,MANUAL,front wheel drive,Performance,Compact,Sedan,2016,184.0,4.0,4.0,37,25,586,24745
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,Performance,Compact,Sedan,2016,184.0,4.0,4.0,39,28,586,25795
Mazda,3,regular unleaded,MANUAL,front wheel drive,"Hatchback,Performance",Compact,4dr Hatchback,2016,184.0,4.0,4.0,35,26,586,25445
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,2017,155.0,4.0,4.0,37,28,586,21495
Mazda,3,regular unleaded,MANUAL,front wheel drive,0,Midsize,Sedan,2017,155.0,4.0,4.0,37,27,586,17845
Mazda,3,regular unleaded,MANUAL,front wheel drive,Performance,Midsize,Sedan,2017,184.0,4.0,4.0,34,25,586,23145
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,Performance,Midsize,Sedan,2017,184.0,4.0,4.0,36,27,586,24195
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,Hatchback,Compact,4dr Hatchback,2017,155.0,4.0,4.0,37,28,586,20145
Mazda,3,regular unleaded,AUTOMATIC,front wheel drive,"Hatchback,Performance",Compact,4dr Hatchback,2017,184.0,4.0,4.0,35,26,586,24945
Mazda,3,regular unleaded,MANUAL,front wheel drive,"Hatchback,Performance",Compact,4dr Hatchback,2017,184.0,4.0,4.0,33,25,586,23895
Mazda,3,regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,4dr Hatchback,2017,155.0,4.0,4.0,37,27,586,19095
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,2015,240.0,4.0,4.0,33,22,3916,42300
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,rear wheel drive,Luxury,Midsize,Sedan,2015,240.0,4.0,4.0,34,23,3916,40300
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2015,300.0,6.0,4.0,32,21,3916,45800
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,2015,300.0,6.0,4.0,31,20,3916,47800
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,2016,240.0,4.0,4.0,34,22,3916,43650
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,2016,300.0,6.0,4.0,30,20,3916,49950
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2016,300.0,6.0,4.0,31,20,3916,47950
BMW,4 Series Gran Coupe,premium unleaded (required),AUTOMATIC,rear wheel drive,Luxury,Midsize,Sedan,2016,240.0,4.0,4.0,34,23,3916,41650
BMW,4 Series Gran Coupe,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Midsize,Sedan,2017,320.0,6.0,4.0,32,21,3916,48300
BMW,4 Series Gran Coupe,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,2017,320.0,6.0,4.0,31,21,3916,50300
BMW,4 Series Gran Coupe,premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,2017,248.0,4.0,4.0,33,23,3916,43950
BMW,4 Series Gran Coupe,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,2017,248.0,4.0,4.0,34,23,3916,41950
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Convertible,2015,300.0,6.0,2.0,29,20,3916,56900
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2015,300.0,6.0,2.0,32,21,3916,46250
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Midsize,Convertible,2015,240.0,4.0,2.0,33,21,3916,50750
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Midsize,Coupe,2015,240.0,4.0,2.0,33,22,3916,42750
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,Luxury,Midsize,Convertible,2015,240.0,4.0,2.0,34,23,3916,48750
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Coupe,2015,300.0,6.0,2.0,30,20,3916,48250
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2015,240.0,4.0,2.0,35,23,3916,40750
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Convertible,2015,300.0,6.0,2.0,31,20,3916,54900
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Midsize,Convertible,2016,240.0,4.0,2.0,33,21,3916,52000
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,Luxury,Midsize,Convertible,2016,240.0,4.0,2.0,34,23,3916,50000
BMW,4 Series,premium unleaded (required),MANUAL,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2016,240.0,4.0,2.0,34,22,3916,41850
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Coupe,2016,300.0,6.0,2.0,30,20,3916,50150
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2016,240.0,4.0,2.0,35,23,3916,41850
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Convertible,2016,300.0,6.0,2.0,29,20,3916,58950
BMW,4 Series,premium unleaded (required),AUTOMATIC,all wheel drive,Luxury,Midsize,Coupe,2016,240.0,4.0,2.0,34,22,3916,43850
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2016,300.0,6.0,2.0,31,20,3916,48150
BMW,4 Series,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Convertible,2016,300.0,6.0,2.0,31,20,3916,56950
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,rear wheel drive,Luxury,Midsize,Convertible,2017,248.0,4.0,2.0,34,23,3916,50300
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Convertible,2017,248.0,4.0,2.0,32,22,3916,52300
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Coupe,2017,320.0,6.0,2.0,31,21,3916,50500
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Coupe,2017,248.0,4.0,2.0,33,23,3916,44150
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2017,248.0,4.0,2.0,34,23,3916,42150
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Convertible,2017,320.0,6.0,2.0,30,20,3916,59300
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Convertible,2017,320.0,6.0,2.0,29,21,3916,57300
BMW,4 Series,premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Coupe,2017,320.0,6.0,2.0,32,21,3916,48500
Mercedes-Benz,400-Class,regular unleaded,AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,1992,268.0,8.0,4.0,20,15,617,2168
Mercedes-Benz,400-Class,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Large,Sedan,1992,282.0,8.0,4.0,16,12,617,2497
Mercedes-Benz,400-Class,regular unleaded,AUTOMATIC,rear wheel drive,"Luxury,Performance",Midsize,Sedan,1993,275.0,8.0,4.0,22,16,617,2278
Mercedes-Benz,400-Class,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Large,Sedan,1993,275.0,8.0,4.0,17,13,617,2650
Mercedes-Benz,420-Class,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Large,Sedan,1990,201.0,8.0,4.0,17,14,617,2000
Mercedes-Benz,420-Class,regular unleaded,AUTOMATIC,rear wheel drive,Luxury,Large,Sedan,1991,201.0,8.0,4.0,17,14,617,2186
Ferrari,456M,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2001,442.0,12.0,2.0,14,9,2774,223970
Ferrari,456M,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2001,442.0,12.0,2.0,15,9,2774,219775
Ferrari,456M,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2002,442.0,12.0,2.0,14,9,2774,228625
Ferrari,456M,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2002,442.0,12.0,2.0,15,9,2774,224585
Ferrari,456M,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2003,442.0,12.0,2.0,14,9,2774,228625
Ferrari,456M,premium unleaded (required),MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2003,442.0,12.0,2.0,15,9,2774,224585
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2013,562.0,8.0,2.0,17,13,2774,257412
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2013,562.0,8.0,2.0,17,13,2774,233509
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2014,562.0,8.0,2.0,17,13,2774,233509
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2014,597.0,8.0,2.0,17,13,2774,288000
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2014,562.0,8.0,2.0,17,13,2774,257412
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2015,562.0,8.0,2.0,17,13,2774,239340
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Convertible,2015,562.0,8.0,2.0,17,13,2774,263553
Ferrari,458 Italia,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Exotic,High-Performance",Compact,Coupe,2015,597.0,8.0,2.0,17,13,2774,291744
Alfa Romeo,4C,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Luxury,High-Performance",Compact,Convertible,2015,237.0,4.0,2.0,34,24,113,63900
Alfa Romeo,4C,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Luxury,High-Performance",Compact,Coupe,2015,237.0,4.0,2.0,34,24,113,68400
Alfa Romeo,4C,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Luxury,High-Performance",Compact,Coupe,2016,237.0,4.0,2.0,34,24,113,55900
Alfa Romeo,4C,premium unleaded (required),AUTOMATED_MANUAL,rear wheel drive,"Luxury,High-Performance",Compact,Convertible,2016,237.0,4.0,2.0,34,24,113,65900
Toyota,4Runner,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,4dr SUV,2014,270.0,6.0,4.0,23,17,2031,41365
Toyota,4Runner,regular unleaded,AUTOMATIC,four wheel drive,0,Midsize,4dr SUV,2014,270.0,6.0,4.0,22,17,2031,37615
Toyota,4Runner,regular unleaded,AUTOMATIC,four wheel drive,0,Midsize,4dr SUV,2015,270.0,6.0,4.0,21,17,2031,37825
Toyota,4Runner,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,4dr SUV,2015,270.0,6.0,4.0,22,17,2031,35950
Toyota,4Runner,regular unleaded,AUTOMATIC,rear wheel drive,0,Midsize,4dr SUV,2016,270.0,6.0,4.0,22,17,2031,36690
Toyota,4Runner,regular unleaded,AUTOMATIC,four wheel drive,0,Midsize,4dr SUV,2016,270.0,6.0,4.0,21,17,2031,44360
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,rear wheel drive,"Hatchback,Luxury",Large,4dr Hatchback,2015,300.0,6.0,4.0,28,19,3916,60700
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,all wheel drive,"Hatchback,Luxury,Performance",Large,4dr Hatchback,2015,445.0,8.0,4.0,24,16,3916,71400
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,all wheel drive,"Hatchback,Luxury",Large,4dr Hatchback,2015,300.0,6.0,4.0,26,18,3916,63000
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,rear wheel drive,"Hatchback,Luxury,Performance",Large,4dr Hatchback,2015,445.0,8.0,4.0,25,16,3916,69100
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,all wheel drive,"Hatchback,Luxury",Large,4dr Hatchback,2016,300.0,6.0,4.0,26,18,3916,63200
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,all wheel drive,"Hatchback,Luxury,Performance",Large,4dr Hatchback,2016,445.0,8.0,4.0,24,16,3916,72500
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,rear wheel drive,"Hatchback,Luxury",Large,4dr Hatchback,2016,300.0,6.0,4.0,28,19,3916,60900
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,all wheel drive,"Hatchback,Luxury",Large,4dr Hatchback,2017,300.0,6.0,4.0,26,18,3916,63200
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,rear wheel drive,"Hatchback,Luxury,Performance",Large,4dr Hatchback,2017,300.0,6.0,4.0,27,19,3916,60900
BMW,5 Series Gran Turismo,premium unleaded (required),AUTOMATIC,all wheel drive,"Hatchback,Luxury,Performance",Large,4dr Hatchback,2017,445.0,8.0,4.0,24,15,3916,72500
BMW,5 Series,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,High-Performance",Large,Sedan,2015,443.0,8.0,4.0,25,16,3916,67200
BMW,5 Series,premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Large,Sedan,2015,302.0,6.0,4.0,29,20,3916,57900
BMW,5 Series,diesel,AUTOMATIC,rear wheel drive,"Diesel,Luxury",Large,Sedan,2015,255.0,6.0,4.0,38,26,3916,57100
